# Element stress/strain results
# ElemID CenterX CenterY StrainX StrainY ShearXY StressX StressY ShearXY VonMises
25 0.275 0.075 8.57004e-06 -2.56833e-06 -2.10413e-07 1.79989e+06 619.143 -16994.9 1.79983e+06
26 0.325 0.075 8.58364e-06 -2.58616e-06 -2.11557e-07 1.8018e+06 -2554.6 -17087.3 1.80332e+06
27 0.375 0.075 8.60109e-06 -2.5955e-06 -1.79509e-07 1.80518e+06 -3501.81 -14498.8 1.80711e+06
28 0.425 0.075 8.61744e-06 -2.59991e-06 -1.38295e-07 1.80865e+06 -3386.16 -11170 1.81045e+06
29 0.475 0.075 8.63075e-06 -2.60148e-06 -9.94111e-08 1.81161e+06 -2826.99 -8029.36 1.81308e+06
30 0.525 0.075 8.64067e-06 -2.60155e-06 -6.7436e-08 1.81389e+06 -2158.34 -5446.76 1.815e+06
31 0.575 0.075 8.6476e-06 -2.60096e-06 -4.32992e-08 1.81553e+06 -1542.5 -3497.24 1.81632e+06
32 0.625 0.075 8.65217e-06 -2.60017e-06 -2.62104e-08 1.81664e+06 -1042.87 -2116.99 1.81717e+06
33 0.675 0.075 8.65501e-06 -2.59941e-06 -1.47534e-08 1.81735e+06 -669.637 -1191.62 1.81769e+06
34 0.725 0.075 8.65667e-06 -2.59877e-06 -7.45827e-09 1.81778e+06 -407.77 -602.399 1.81798e+06
35 0.775 0.075 8.65755e-06 -2.59827e-06 -3.06279e-09 1.81802e+06 -233.007 -247.379 1.81813e+06
36 0.825 0.075 8.65795e-06 -2.5979e-06 -6.02557e-10 1.81813e+06 -119.769 -48.668 1.81819e+06
37 0.875 0.075 8.65807e-06 -2.59761e-06 5.84126e-10 1.81818e+06 -44.0839 47.1794 1.8182e+06
38 0.925 0.075 8.65803e-06 -2.59734e-06 8.95018e-10 1.81819e+06 15.3142 72.2899 1.81818e+06
39 0.975 0.075 8.65793e-06 -2.59709e-06 5.07778e-10 1.81819e+06 66.4513 41.0128 1.81815e+06
40 0.025 0.125 7.74166e-06 -4.7497e-07 1.93843e-06 1.75365e+06 426353 156565 1.60715e+06
41 0.075 0.125 8.2592e-06 -1.35336e-06 1.54261e-06 1.81228e+06 259477 124596 1.71114e+06
42 0.125 0.125 8.58662e-06 -1.99728e-06 8.65186e-07 1.84326e+06 133549 69880.4 1.78435e+06
43 0.175 0.125 8.68893e-06 -2.34794e-06 2.8186e-07 1.84259e+06 59709.9 22765.6 1.8139e+06
44 0.225 0.125 8.70947e-06 -2.51196e-06 -3.35481e-08 1.83597e+06 23279 -2709.66 1.82445e+06
45 0.275 0.125 8.70558e-06 -2.58989e-06 -1.68152e-07 1.82968e+06 5027.61 -13581.5 1.82732e+06
46 0.325 0.125 8.6958e-06 -2.62287e-06 -2.00289e-07 1.82514e+06 -3260.89 -16177.2 1.82699e+06
47 0.375 0.125 8.68583e-06 -2.633e-06 -1.83179e-07 1.82214e+06 -6288.63 -14795.3 1.82547e+06
48 0.425 0.125 8.67738e-06 -2.63196e-06 -1.47582e-07 1.82026e+06 -6632.93 -11920.1 1.8237e+06
49 0.475 0.125 8.67084e-06 -2.62628e-06 -1.09561e-07 1.81914e+06 -5775.01 -8849.16 1.8221e+06
50 0.525 0.125 8.66608e-06 -2.61944e-06 -7.63469e-08 1.81852e+06 -4527.43 -6166.48 1.82082e+06
51 0.575 0.125 8.6628e-06 -2.61315e-06 -5.02895e-08 1.8182e+06 -3300.95 -4061.85 1.81986e+06
52 0.625 0.125 8.66067e-06 -2.60804e-06 -3.12926e-08 1.81806e+06 -2270.57 -2527.48 1.8192e+06
53 0.675 0.125 8.65935e-06 -2.60423e-06 -1.8229e-08 1.81802e+06 -1482.24 -1472.34 1.81876e+06
54 0.725 0.125 8.65859e-06 -2.60156e-06 -9.70616e-09 1.81803e+06 -918.258 -783.959 1.81849e+06
55 0.775 0.125 8.65819e-06 -2.59978e-06 -4.43858e-09 1.81806e+06 -535.076 -358.501 1.81833e+06
56 0.825 0.125 8.65801e-06 -2.59863e-06 -1.39718e-09 1.8181e+06 -282.927 -112.849 1.81824e+06
57 0.875 0.125 8.65793e-06 -2.59788e-06 1.60017e-10 1.81813e+06 -114.614 12.9245 1.81819e+06
58 0.925 0.125 8.65789e-06 -2.59732e-06 7.1086e-10 1.81816e+06 10.5834 57.4156 1.81815e+06
59 0.975 0.125 8.6578e-06 -2.59679e-06 4.5856e-10 1.81818e+06 127.583 37.0375 1.81811e+06
60 0.025 0.175 7.63261e-06 -4.00635e-07 1.11314e-06 1.73364e+06 435957 89907.6 1.56972e+06
61 0.075 0.175 8.10977e-06 -1.16108e-06 9.29253e-07 1.7911e+06 293504 75055 1.66895e+06
62 0.125 0.175 8.46546e-06 -1.78462e-06 5.95721e-07 1.83002e+06 174234 48116 1.7514e+06
63 0.175 0.175 8.67278e-06 -2.21026e-06 2.5918e-07 1.84839e+06 90363.6 20933.7 1.80527e+06
64 0.225 0.175 8.7593e-06 -2.45834e-06 2.40912e-08 1.85118e+06 39103.1 1945.83 1.83195e+06
65 0.275 0.175 8.78e-06 -2.5856e-06 -9.35466e-08 1.84715e+06 11167.8 -7555.69 1.84164e+06
66 0.325 0.175 8.76983e-06 -2.64203e-06 -1.32544e-07 1.8409e+06 -2557.99 -10705.5 1.84227e+06
67 0.375 0.175 8.74822e-06 -2.6594e-06 -1.29151e-07 1.83471e+06 -8061.82 -10431.4 1.83884e+06
68 0.425 0.175 8.72508e-06 -2.65739e-06 -1.07719e-07 1.82951e+06 -9199.31 -8700.38 1.83419e+06
69 0.475 0.175 8.70484e-06 -2.64735e-06 -8.18497e-08 1.82553e+06 -8284.18 -6610.93 1.82972e+06
70 0.525 0.175 8.68896e-06 -2.6354e-06 -5.80907e-08 1.82269e+06 -6625.53 -4691.94 1.82603e+06
71 0.575 0.175 8.67739e-06 -2.62445e-06 -3.89021e-08 1.82078e+06 -4900.54 -3142.09 1.82324e+06
72 0.625 0.175 8.66946e-06 -2.61562e-06 -2.46214e-08 1.81956e+06 -3411.32 -1988.65 1.82127e+06
73 0.675 0.175 8.66432e-06 -2.60905e-06 -1.46335e-08 1.81883e+06 -2251.72 -1181.94 1.81996e+06
74 0.725 0.175 8.66118e-06 -2.60447e-06 -8.01515e-09 1.81843e+06 -1410.75 -647.378 1.81913e+06
75 0.775 0.175 8.6594e-06 -2.60143e-06 -3.85933e-09 1.81822e+06 -832.514 -311.715 1.81864e+06
76 0.825 0.175 8.65848e-06 -2.59949e-06 -1.4134e-09 1.81815e+06 -448.335 -114.159 1.81837e+06
77 0.875 0.175 8.65806e-06 -2.59825e-06 -1.19014e-10 1.81814e+06 -191.727 -9.61269 1.81823e+06
78 0.925 0.175 8.65788e-06 -2.59738e-06 3.86786e-10 1.81815e+06 -3.29791 31.2404 1.81816e+06
79 0.975 0.175 8.65773e-06 -2.59657e-06 2.76037e-10 1.81817e+06 172.093 22.2953 1.81809e+06
80 0.025 0.225 7.59501e-06 -3.70937e-07 3.62698e-07 1.72701e+06 440207 29294.8 1.55521e+06
81 0.075 0.225 8.0456e-06 -1.08101e-06 3.08596e-07 1.78184e+06 307539 24925.1 1.65027e+06
82 0.125 0.225 8.4083e-06 -1.68699e-06 2.07824e-07 1.82358e+06 192808 16785.8 1.73548e+06
83 0.175 0.225 8.64675e-06 -2.13398e-06 9.92987e-08 1.84767e+06 106164 8020.28 1.79699e+06
84 0.225 0.225 8.76948e-06 -2.41912e-06 1.7283e-08 1.85625e+06 48859.9 1395.93 1.83231e+06
85 0.275 0.225 8.81005e-06 -2.57623e-06 -2.84821e-08 1.85473e+06 15411.8 -2300.48 1.84708e+06
86 0.325 0.225 8.80505e-06 -2.64869e-06 -4.53707e-08 1.84856e+06 -1655.63 -3664.55 1.8494e+06
87 0.375 0.225 8.78035e-06 -2.67229e-06 -4.58912e-08 1.84123e+06 -8810.82 -3706.6 1.84566e+06
88 0.425 0.225 8.75088e-06 -2.67097e-06 -3.90127e-08 1.83452e+06 -10547.8 -3151.03 1.83983e+06
89 0.475 0.225 8.72391e-06 -2.65912e-06 -3.00112e-08 1.82912e+06 -9680.33 -2423.98 1.83398e+06
90 0.525 0.225 8.70218e-06 -2.64457e-06 -2.15e-08 1.82511e+06 -7825.75 -1736.54 1.82904e+06
91 0.575 0.225 8.68607e-06 -2.63109e-06 -1.45165e-08 1.82232e+06 -5831.84 -1172.49 1.82525e+06
92 0.625 0.225 8.67485e-06 -2.62015e-06 -9.26307e-09 1.82049e+06 -4084.36 -748.171 1.82254e+06
93 0.675 0.225 8.66749e-06 -2.61199e-06 -5.55728e-09 1.81936e+06 -2710.95 -448.857 1.82072e+06
94 0.725 0.225 8.66292e-06 -2.60628e-06 -3.08285e-09 1.8187e+06 -1707.9 -249 1.81956e+06
95 0.775 0.225 8.66028e-06 -2.60248e-06 -1.51712e-09 1.81835e+06 -1014.13 -122.537 1.81886e+06
96 0.825 0.225 8.65887e-06 -2.60005e-06 -5.8712e-10 1.8182e+06 -551.026 -47.4212 1.81847e+06
97 0.875 0.225 8.65821e-06 -2.59851e-06 -8.80388e-11 1.81815e+06 -241.208 -7.11083 1.81827e+06
98 0.925 0.225 8.65791e-06 -2.59744e-06 1.13988e-10 1.81816e+06 -14.4674 9.20671 1.81816e+06
99 0.975 0.225 8.6577e-06 -2.59647e-06 8.79587e-11 1.81818e+06 193.567 7.10435 1.81808e+06
100 0.025 0.275 7.59501e-06 -3.70937e-07 -3.62698e-07 1.72701e+06 440207 -29294.8 1.55521e+06
101 0.075 0.275 8.0456e-06 -1.08101e-06 -3.08596e-07 1.78184e+06 307539 -24925.1 1.65027e+06
102 0.125 0.275 8.4083e-06 -1.68699e-06 -2.07824e-07 1.82358e+06 192808 -16785.8 1.73548e+06
103 0.175 0.275 8.64675e-06 -2.13398e-06 -9.92987e-08 1.84767e+06 106164 -8020.28 1.79699e+06
104 0.225 0.275 8.76948e-06 -2.41912e-06 -1.7283e-08 1.85625e+06 48859.9 -1395.93 1.83231e+06
105 0.275 0.275 8.81005e-06 -2.57623e-06 2.84821e-08 1.85473e+06 15411.8 2300.48 1.84708e+06
106 0.325 0.275 8.80505e-06 -2.64869e-06 4.53707e-08 1.84856e+06 -1655.63 3664.55 1.8494e+06
107 0.375 0.275 8.78035e-06 -2.67229e-06 4.58912e-08 1.84123e+06 -8810.82 3706.6 1.84566e+06
108 0.425 0.275 8.75088e-06 -2.67097e-06 3.90127e-08 1.83452e+06 -10547.8 3151.03 1.83983e+06
109 0.475 0.275 8.72391e-06 -2.65912e-06 3.00112e-08 1.82912e+06 -9680.33 2423.98 1.83398e+06
110 0.525 0.275 8.70218e-06 -2.64457e-06 2.15e-08 1.82511e+06 -7825.75 1736.54 1.82904e+06
111 0.575 0.275 8.68607e-06 -2.63109e-06 1.45165e-08 1.82232e+06 -5831.84 1172.49 1.82525e+06
112 0.625 0.275 8.67485e-06 -2.62015e-06 9.26307e-09 1.82049e+06 -4084.36 748.171 1.82254e+06
113 0.675 0.275 8.66749e-06 -2.61199e-06 5.55728e-09 1.81936e+06 -2710.95 448.857 1.82072e+06
114 0.725 0.275 8.66292e-06 -2.60628e-06 3.08285e-09 1.8187e+06 -1707.9 249 1.81956e+06
115 0.775 0.275 8.66028e-06 -2.60248e-06 1.51712e-09 1.81835e+06 -1014.13 122.537 1.81886e+06
116 0.825 0.275 8.65887e-06 -2.60005e-06 5.8712e-10 1.8182e+06 -551.026 47.4212 1.81847e+06
117 0.875 0.275 8.65821e-06 -2.59851e-06 8.80388e-11 1.81815e+06 -241.208 7.11083 1.81827e+06
118 0.925 0.275 8.65791e-06 -2.59744e-06 -1.13988e-10 1.81816e+06 -14.4674 -9.20671 1.81816e+06
119 0.975 0.275 8.6577e-06 -2.59647e-06 -8.79587e-11 1.81818e+06 193.567 -7.10435 1.81808e+06
120 0.025 0.325 7.63261e-06 -4.00635e-07 -1.11314e-06 1.73364e+06 435957 -89907.6 1.56972e+06
121 0.075 0.325 8.10977e-06 -1.16108e-06 -9.29253e-07 1.7911e+06 293504 -75055 1.66895e+06
122 0.125 0.325 8.46546e-06 -1.78462e-06 -5.95721e-07 1.83002e+06 174234 -48116 1.7514e+06
123 0.175 0.325 8.67278e-06 -2.21026e-06 -2.5918e-07 1.84839e+06 90363.6 -20933.7 1.80527e+06
124 0.225 0.325 8.7593e-06 -2.45834e-06 -2.40912e-08 1.85118e+06 39103.1 -1945.83 1.83195e+06
125 0.275 0.325 8.78e-06 -2.5856e-06 9.35466e-08 1.84715e+06 11167.8 7555.69 1.84164e+06
126 0.325 0.325 8.76983e-06 -2.64203e-06 1.32544e-07 1.8409e+06 -2557.99 10705.5 1.84227e+06
127 0.375 0.325 8.74822e-06 -2.6594e-06 1.29151e-07 1.83471e+06 -8061.82 10431.4 1.83884e+06
128 0.425 0.325 8.72508e-06 -2.65739e-06 1.07719e-07 1.82951e+06 -9199.31 8700.38 1.83419e+06
129 0.475 0.325 8.70484e-06 -2.64735e-06 8.18497e-08 1.82553e+06 -8284.18 6610.93 1.82972e+06
130 0.525 0.325 8.68896e-06 -2.6354e-06 5.80907e-08 1.82269e+06 -6625.53 4691.94 1.82603e+06
131 0.575 0.325 8.67739e-06 -2.62445e-06 3.89021e-08 1.82078e+06 -4900.54 3142.09 1.82324e+06
132 0.625 0.325 8.66946e-06 -2.61562e-06 2.46214e-08 1.81956e+06 -3411.32 1988.65 1.82127e+06
133 0.675 0.325 8.66432e-06 -2.60905e-06 1.46335e-08 1.81883e+06 -2251.72 1181.94 1.81996e+06
134 0.725 0.325 8.66118e-06 -2.60447e-06 8.01515e-09 1.81843e+06 -1410.75 647.378 1.81913e+06
135 0.775 0.325 8.6594e-06 -2.60143e-06 3.85933e-09 1.81822e+06 -832.514 311.715 1.81864e+06
136 0.825 0.325 8.65848e-06 -2.59949e-06 1.4134e-09 1.81815e+06 -448.335 114.159 1.81837e+06
137 0.875 0.325 8.65806e-06 -2.59825e-06 1.19014e-10 1.81814e+06 -191.727 9.61269 1.81823e+06
138 0.925 0.325 8.65788e-06 -2.59738e-06 -3.86786e-10 1.81815e+06 -3.29791 -31.2404 1.81816e+06
139 0.975 0.325 8.65773e-06 -2.59657e-06 -2.76037e-10 1.81817e+06 172.093 -22.2953 1.81809e+06
140 0.025 0.375 7.74166e-06 -4.7497e-07 -1.93843e-06 1.75365e+06 426353 -156565 1.60715e+06
141 0.075 0.375 8.2592e-06 -1.35336e-06 -1.54261e-06 1.81228e+06 259477 -124596 1.71114e+06
142 0.125 0.375 8.58662e-06 -1.99728e-06 -8.65186e-07 1.84326e+06 133549 -69880.4 1.78435e+06
143 0.175 0.375 8.68893e-06 -2.34794e-06 -2.8186e-07 1.84259e+06 59709.9 -22765.6 1.8139e+06
144 0.225 0.375 8.70947e-06 -2.51196e-06 3.35481e-08 1.83597e+06 23279 2709.66 1.82445e+06
145 0.275 0.375 8.70558e-06 -2.58989e-06 1.68152e-07 1.82968e+06 5027.61 13581.5 1.82732e+06
146 0.325 0.375 8.6958e-06 -2.62287e-06 2.00289e-07 1.82514e+06 -3260.89 16177.2 1.82699e+06
147 0.375 0.375 8.68583e-06 -2.633e-06 1.83179e-07 1.82214e+06 -6288.63 14795.3 1.82547e+06
148 0.425 0.375 8.67738e-06 -2.63196e-06 1.47582e-07 1.82026e+06 -6632.93 11920.1 1.8237e+06
149 0.475 0.375 8.67084e-06 -2.62628e-06 1.09561e-07 1.81914e+06 -5775.01 8849.16 1.8221e+06
150 0.525 0.375 8.66608e-06 -2.61944e-06 7.63469e-08 1.81852e+06 -4527.43 6166.48 1.82082e+06
151 0.575 0.375 8.6628e-06 -2.61315e-06 5.02895e-08 1.8182e+06 -3300.95 4061.85 1.81986e+06
152 0.625 0.375 8.66067e-06 -2.60804e-06 3.12926e-08 1.81806e+06 -2270.57 2527.48 1.8192e+06
153 0.675 0.375 8.65935e-06 -2.60423e-06 1.8229e-08 1.81802e+06 -1482.24 1472.34 1.81876e+06
154 0.725 0.375 8.65859e-06 -2.60156e-06 9.70616e-09 1.81803e+06 -918.258 783.959 1.81849e+06
155 0.775 0.375 8.65819e-06 -2.59978e-06 4.43858e-09 1.81806e+06 -535.076 358.501 1.81833e+06
156 0.825 0.375 8.65801e-06 -2.59863e-06 1.39718e-09 1.8181e+06 -282.927 112.849 1.81824e+06
157 0.875 0.375 8.65793e-06 -2.59788e-06 -1.60017e-10 1.81813e+06 -114.614 -12.9245 1.81819e+06
158 0.925 0.375 8.65789e-06 -2.59732e-06 -7.1086e-10 1.81816e+06 10.5834 -57.4156 1.81815e+06
159 0.975 0.375 8.6578e-06 -2.59679e-06 -4.5856e-10 1.81818e+06 127.583 -37.0375 1.81811e+06
160 0.025 0.425 8.00613e-06 -6.63461e-07 -2.97176e-06 1.80164e+06 401164 -240027 1.69024e+06
161 0.075 0.425 8.64061e-06 -1.77183e-06 -1.99801e-06 1.87132e+06 189313 -161378 1.80598e+06
162 0.125 0.425 8.65704e-06 -2.31828e-06 -7.17956e-07 1.83728e+06 64345.7 -57988.7 1.80876e+06
163 0.175 0.425 8.59744e-06 -2.46722e-06 -1.23172e-07 1.81322e+06 25848.2 -9948.51 1.80052e+06
164 0.225 0.425 8.57004e-06 -2.53567e-06 1.29363e-07 1.80216e+06 8156.18 10448.6 1.79818e+06
165 0.275 0.425 8.57004e-06 -2.56833e-06 2.10413e-07 1.79989e+06 619.143 16994.9 1.79983e+06
166 0.325 0.425 8.58364e-06 -2.58616e-06 2.11557e-07 1.8018e+06 -2554.6 17087.3 1.80332e+06
167 0.375 0.425 8.60109e-06 -2.5955e-06 1.79509e-07 1.80518e+06 -3501.81 14498.8 1.80711e+06
168 0.425 0.425 8.61744e-06 -2.59991e-06 1.38295e-07 1.80865e+06 -3386.16 11170 1.81045e+06
169 0.475 0.425 8.63075e-06 -2.60148e-06 9.94111e-08 1.81161e+06 -2826.99 8029.36 1.81308e+06
170 0.525 0.425 8.64067e-06 -2.60155e-06 6.7436e-08 1.81389e+06 -2158.34 5446.76 1.815e+06
171 0.575 0.425 8.6476e-06 -2.60096e-06 4.32992e-08 1.81553e+06 -1542.5 3497.24 1.81632e+06
172 0.625 0.425 8.65217e-06 -2.60017e-06 2.62104e-08 1.81664e+06 -1042.87 2116.99 1.81717e+06
173 0.675 0.425 8.65501e-06 -2.59941e-06 1.47534e-08 1.81735e+06 -669.637 1191.62 1.81769e+06
174 0.725 0.425 8.65667e-06 -2.59877e-06 7.45827e-09 1.81778e+06 -407.77 602.399 1.81798e+06
175 0.775 0.425 8.65755e-06 -2.59827e-06 3.06279e-09 1.81802e+06 -233.007 247.379 1.81813e+06
176 0.825 0.425 8.65795e-06 -2.5979e-06 6.02557e-10 1.81813e+06 -119.769 48.668 1.81819e+06
177 0.875 0.425 8.65807e-06 -2.59761e-06 -5.84126e-10 1.81818e+06 -44.0839 -47.1794 1.8182e+06
178 0.925 0.425 8.65803e-06 -2.59734e-06 -8.95018e-10 1.81819e+06 15.3142 -72.2899 1.81818e+06
179 0.975 0.425 8.65793e-06 -2.59709e-06 -5.07778e-10 1.81819e+06 66.4513 -41.0128 1.81815e+06
180 0.025 0.475 9.37422e-06 -1.27562e-06 -3.91233e-06 2.07497e+06 354609 -315996 1.99875e+06
181 0.075 0.475 8.69207e-06 -2.47706e-06 -8.84371e-07 1.83437e+06 30129.4 -71430 1.8237e+06
182 0.125 0.475 8.34188e-06 -2.43071e-06 -1.74863e-07 1.75677e+06 16581.2 -14123.5 1.74871e+06
183 0.175 0.475 8.27579e-06 -2.46647e-06 5.12758e-08 1.73904e+06 3753.11 4141.51 1.73718e+06
184 0.225 0.475 8.30967e-06 -2.48831e-06 1.18576e-07 1.74535e+06 1059.95 9577.31 1.7449e+06
185 0.275 0.475 8.37879e-06 -2.51503e-06 1.26305e-07 1.75945e+06 -320.334 10201.5 1.7597e+06
186 0.325 0.475 8.45116e-06 -2.53869e-06 1.10288e-07 1.77451e+06 -771.862 8907.88 1.77497e+06
187 0.375 0.475 8.51387e-06 -2.55789e-06 8.68253e-08 1.78765e+06 -860.309 7012.81 1.78813e+06
188 0.425 0.475 8.56288e-06 -2.5722e-06 6.36141e-08 1.79797e+06 -770.481 5138.06 1.79838e+06
189 0.475 0.475 8.59854e-06 -2.58224e-06 4.39488e-08 1.80551e+06 -617.348 3549.71 1.80583e+06
190 0.525 0.475 8.623e-06 -2.58889e-06 2.87621e-08 1.81069e+06 -458.274 2323.09 1.81093e+06
191 0.575 0.475 8.63889e-06 -2.59306e-06 1.78031e-08 1.81407e+06 -320.267 1437.94 1.81423e+06
192 0.625 0.475 8.64864e-06 -2.59551e-06 1.03289e-08 1.81615e+06 -212.201 834.257 1.81626e+06
193 0.675 0.475 8.65423e-06 -2.59685e-06 5.48933e-09 1.81735e+06 -133.541 443.369 1.81742e+06
194 0.725 0.475 8.65714e-06 -2.59749e-06 2.51505e-09 1.81798e+06 -79.572 203.139 1.81802e+06
195 0.775 0.475 8.65842e-06 -2.59772e-06 7.91233e-10 1.81826e+06 -44.3318 63.9073 1.81828e+06
196 0.825 0.475 8.65877e-06 -2.59773e-06 -1.28782e-10 1.81834e+06 -21.9592 -10.4016 1.81835e+06
197 0.875 0.475 8.65863e-06 -2.59762e-06 -5.32648e-10 1.81831e+06 -6.97749 -43.0216 1.81831e+06
198 0.925 0.475 8.65831e-06 -2.59747e-06 -5.56618e-10 1.81825e+06 6.16283 -44.9576 1.81824e+06
199 0.975 0.475 8.65806e-06 -2.59735e-06 -2.32675e-10 1.8182e+06 15.1598 -18.7929 1.81819e+06
