# Element stress/strain results
# ElemID CenterX CenterY StrainX StrainY ShearXY StressX StressY ShearXY VonMises
31 0.575 0.075 2.49552e-06 -7.55415e-07 -4.27433e-08 523591 -1559.8 -3452.34 524407
32 0.625 0.075 2.50009e-06 -7.5501e-07 -2.49202e-08 524674 -1149.93 -2012.79 525262
33 0.675 0.075 2.50304e-06 -7.5502e-07 -1.12457e-08 525353 -948.186 -908.305 525831
34 0.725 0.075 2.50511e-06 -7.56036e-07 1.08839e-09 525762 -1039.07 87.9087 526282
35 0.775 0.075 2.50734e-06 -7.58979e-07 1.57144e-08 526071 -1564.15 1269.24 526860
36 0.825 0.075 2.51182e-06 -7.65523e-07 3.64997e-08 526654 -2763.78 2948.06 528066
37 0.875 0.075 2.52413e-06 -7.78439e-07 6.3e-08 528599 -4892.41 5088.46 531135
38 0.925 0.075 2.55601e-06 -7.92768e-07 5.90602e-08 534965 -5991.8 4770.25 538049
39 0.975 0.075 2.58814e-06 -7.07285e-07 -5.38019e-08 548296 15959 -4345.54 540546
40 0.025 0.125 3.79088e-06 -1.307e-07 2.31203e-06 865770 232284 186740 840847
41 0.075 0.125 3.961e-06 -4.37497e-07 1.45505e-06 883790 173263 117523 836308
42 0.125 0.125 4.12553e-06 -7.63081e-07 7.73396e-07 899216 109518 62466.6 856627
43 0.175 0.125 4.21844e-06 -1.00773e-06 2.70594e-07 903721 59492.8 21855.7 876310
44 0.225 0.125 4.26339e-06 -1.15933e-06 -2.00882e-08 903598 27619.9 -1622.51 890114
45 0.275 0.125 4.28203e-06 -1.24574e-06 -1.53234e-07 901917 8970.61 -12376.6 897721
46 0.325 0.125 4.28675e-06 -1.28916e-06 -1.90141e-07 900000 -722.894 -15357.5 900755
47 0.375 0.125 4.28475e-06 -1.30659e-06 -1.77468e-07 898333 -4885.07 -14334 901127
48 0.425 0.125 4.28023e-06 -1.3098e-06 -1.4473e-07 897068 -5937.39 -11689.8 900279
49 0.475 0.125 4.27545e-06 -1.30632e-06 -1.08251e-07 896205 -5466.71 -8743.33 899078
50 0.525 0.125 4.27143e-06 -1.3006e-06 -7.57211e-08 895674 -4424.36 -6115.94 897956
51 0.575 0.125 4.26854e-06 -1.29501e-06 -4.97803e-08 895394 -3333.59 -4020.72 897093
52 0.625 0.125 4.26691e-06 -1.29076e-06 -3.03822e-08 895312 -2465.23 -2453.95 896557
53 0.675 0.125 4.26677e-06 -1.28857e-06 -1.62114e-08 895431 -1971.01 -1309.39 896421
54 0.725 0.125 4.2688e-06 -1.28919e-06 -5.52459e-09 895857 -1972.9 -446.217 896846
55 0.775 0.125 4.27448e-06 -1.29358e-06 2.9714e-09 896864 -2591.86 239.997 898163
56 0.825 0.125 4.28633e-06 -1.30241e-06 7.94711e-09 898986 -3810.68 641.882 900898
57 0.875 0.125 4.3066e-06 -1.31264e-06 -8.1378e-10 902956 -4767.7 -65.7284 905350
58 0.925 0.125 4.32605e-06 -1.29971e-06 -4.1911e-08 908338 -437.43 -3385.12 908576
59 0.975 0.125 4.31031e-06 -1.23825e-06 -4.8137e-08 908961 12656.2 -3887.99 902725
60 0.025 0.175 5.27994e-06 -2.17115e-07 1.99289e-06 1.20342e+06 315431 160964 1.11617e+06
61 0.075 0.175 5.5563e-06 -6.59633e-07 1.13542e-06 1.23656e+06 232444 91707 1.1493e+06
62 0.125 0.175 5.80181e-06 -1.07981e-06 5.57645e-07 1.26412e+06 152477 45040.5 1.19775e+06
63 0.175 0.175 5.97763e-06 -1.41459e-06 1.8372e-07 1.28152e+06 87393 14838.9 1.2404e+06
64 0.225 0.175 6.07472e-06 -1.64032e-06 -2.93613e-08 1.2883e+06 42022.3 -2371.49 1.26782e+06
65 0.275 0.175 6.11337e-06 -1.77148e-06 -1.24333e-07 1.28814e+06 14429.1 -10042.3 1.2811e+06
66 0.325 0.175 6.11703e-06 -1.83633e-06 -1.48242e-07 1.28449e+06 -282.291 -11973.4 1.2848e+06
67 0.375 0.175 6.10377e-06 -1.86039e-06 -1.36426e-07 1.27977e+06 -6753.26 -11019 1.2833e+06
68 0.425 0.175 6.08502e-06 -1.86248e-06 -1.10763e-07 1.27529e+06 -8532.23 -8946.23 1.27968e+06
69 0.475 0.175 6.06687e-06 -1.85465e-06 -8.29612e-08 1.27165e+06 -7982.15 -6700.72 1.27571e+06
70 0.525 0.175 6.05193e-06 -1.84385e-06 -5.84383e-08 1.26895e+06 -6523.23 -4720.02 1.27225e+06
71 0.575 0.175 6.0409e-06 -1.83365e-06 -3.91189e-08 1.26711e+06 -4933.67 -3159.6 1.2696e+06
72 0.625 0.175 6.03365e-06 -1.82572e-06 -2.52497e-08 1.26599e+06 -3604.47 -2039.4 1.2678e+06
73 0.675 0.175 6.02996e-06 -1.8208e-06 -1.65517e-08 1.26547e+06 -2724.67 -1336.86 1.26684e+06
74 0.725 0.175 6.02998e-06 -1.81936e-06 -1.30231e-08 1.26558e+06 -2392.76 -1051.87 1.26678e+06
75 0.775 0.175 6.03438e-06 -1.82166e-06 -1.56299e-08 1.26643e+06 -2618.47 -1262.42 1.26775e+06
76 0.825 0.175 6.04366e-06 -1.82658e-06 -2.69448e-08 1.26823e+06 -3112.07 -2176.31 1.2698e+06
77 0.875 0.175 6.05506e-06 -1.82765e-06 -4.92751e-08 1.27079e+06 -2570.06 -3979.91 1.2721e+06
78 0.925 0.175 6.05847e-06 -1.8136e-06 -6.7167e-08 1.27255e+06 910.105 -5425.03 1.27213e+06
79 0.975 0.175 6.0507e-06 -1.78118e-06 -4.18493e-08 1.273e+06 7853.02 -3380.13 1.26911e+06
80 0.025 0.225 6.81279e-06 -3.13003e-07 1.47787e-06 1.55051e+06 399423 119367 1.40963e+06
81 0.075 0.225 7.19887e-06 -9.2096e-07 6.68031e-07 1.59752e+06 285854 53956.4 1.47846e+06
82 0.125 0.225 7.52246e-06 -1.45797e-06 2.1878e-07 1.63502e+06 184332 17670.7 1.55139e+06
83 0.175 0.225 7.74768e-06 -1.87101e-06 6.1259e-09 1.6584e+06 104608 494.785 1.60865e+06
84 0.225 0.225 7.87197e-06 -2.14591e-06 -7.34274e-08 1.66804e+06 49772.6 -5930.67 1.64376e+06
85 0.275 0.225 7.9189e-06 -2.3035e-06 -8.91697e-08 1.66796e+06 16653.3 -7202.17 1.65975e+06
86 0.325 0.225 7.91933e-06 -2.37908e-06 -7.95179e-08 1.66283e+06 -755.99 -6422.6 1.66325e+06
87 0.375 0.225 7.89809e-06 -2.40531e-06 -6.29794e-08 1.65611e+06 -8280.59 -5086.79 1.66029e+06
88 0.425 0.225 7.87048e-06 -2.40566e-06 -4.67393e-08 1.64972e+06 -10273.8 -3775.09 1.65489e+06
89 0.475 0.225 7.84442e-06 -2.39473e-06 -3.31655e-08 1.64446e+06 -9554.89 -2678.75 1.64927e+06
90 0.525 0.225 7.82312e-06 -2.38066e-06 -2.27531e-08 1.64052e+06 -7783 -1837.75 1.64443e+06
91 0.575 0.225 7.80725e-06 -2.36751e-06 -1.54446e-08 1.63777e+06 -5845.82 -1247.45 1.6407e+06
92 0.625 0.225 7.79635e-06 -2.35695e-06 -1.12525e-08 1.63598e+06 -4165 -908.857 1.63807e+06
93 0.675 0.225 7.78963e-06 -2.34948e-06 -1.06778e-08 1.63495e+06 -2905.91 -862.435 1.63641e+06
94 0.725 0.225 7.7864e-06 -2.34504e-06 -1.50456e-08 1.63451e+06 -2103.62 -1215.22 1.63557e+06
95 0.775 0.225 7.78625e-06 -2.34327e-06 -2.64477e-08 1.6346e+06 -1707 -2136.16 1.63546e+06
96 0.825 0.225 7.78852e-06 -2.34297e-06 -4.5987e-08 1.63515e+06 -1479.57 -3714.33 1.6359e+06
97 0.875 0.225 7.79114e-06 -2.34143e-06 -6.80132e-08 1.63586e+06 -943.897 -5493.38 1.63636e+06
98 0.925 0.225 7.79154e-06 -2.33541e-06 -7.45169e-08 1.63636e+06 473.268 -6018.67 1.63616e+06
99 0.975 0.225 7.78843e-06 -2.3246e-06 -3.90637e-08 1.6364e+06 2753.45 -3155.15 1.63503e+06
100 0.025 0.275 8.37722e-06 -4.28871e-07 7.52479e-07 1.90351e+06 480991 60777.2 1.71762e+06
101 0.075 0.275 8.89233e-06 -1.24106e-06 5.08387e-08 1.96616e+06 329224 4106.2 1.82398e+06
102 0.125 0.275 9.29414e-06 -1.91601e-06 -1.96869e-07 2.01215e+06 201284 -15901 1.91964e+06
103 0.175 0.275 9.54582e-06 -2.39696e-06 -1.92472e-07 2.03694e+06 107720 -15545.8 1.98545e+06
104 0.225 0.275 9.66699e-06 -2.69233e-06 -1.07993e-07 2.04445e+06 47947.2 -8722.54 2.02096e+06
105 0.275 0.275 9.7012e-06 -2.84896e-06 -3.22055e-08 2.0415e+06 14170.2 -2601.22 2.03446e+06
106 0.325 0.275 9.69077e-06 -2.9183e-06 1.12235e-08 2.03429e+06 -2555.28 906.509 2.03557e+06
107 0.375 0.275 9.66262e-06 -2.93926e-06 2.8803e-08 2.02635e+06 -9341.05 2326.4 2.03104e+06
108 0.425 0.275 9.63128e-06 -2.93628e-06 3.12862e-08 2.01932e+06 -10821.8 2526.96 2.02476e+06
109 0.475 0.275 9.6034e-06 -2.92351e-06 2.6857e-08 2.01377e+06 -9805.77 2169.22 2.0187e+06
110 0.525 0.275 9.58124e-06 -2.90847e-06 2.02469e-08 2.0097e+06 -7868.5 1635.33 2.01365e+06
111 0.575 0.275 9.56488e-06 -2.89467e-06 1.35885e-08 2.00688e+06 -5817.86 1097.53 2.00979e+06
112 0.625 0.275 9.55335e-06 -2.88335e-06 7.27363e-09 2.005e+06 -4003.71 587.486 2.00701e+06
113 0.675 0.275 9.54535e-06 -2.87451e-06 4.36798e-10 2.00377e+06 -2515.99 35.2799 2.00503e+06
114 0.725 0.275 9.53944e-06 -2.86752e-06 -8.87993e-09 2.00289e+06 -1312.18 -717.225 2.00355e+06
115 0.775 0.275 9.53431e-06 -2.86168e-06 -2.34135e-08 2.00211e+06 -321.251 -1891.09 2.00227e+06
116 0.825 0.275 9.52923e-06 -2.85713e-06 -4.48127e-08 2.00125e+06 377.521 -3619.49 2.00107e+06
117 0.875 0.275 9.52527e-06 -2.85558e-06 -6.78371e-08 2.00045e+06 461.48 -5479.15 2.00024e+06
118 0.925 0.275 9.52429e-06 -2.85946e-06 -7.47449e-08 1.99995e+06 -502.203 -6037.09 2.00023e+06
119 0.975 0.275 9.52697e-06 -2.86835e-06 -3.92396e-08 1.99995e+06 -2366.31 -3169.36 2.00115e+06
120 0.025 0.325 9.98528e-06 -5.84154e-07 -2.33391e-07 2.26385e+06 556484 -18850.8 2.04352e+06
121 0.075 0.325 1.06632e-05 -1.66253e-06 -7.23085e-07 2.34565e+06 354564 -58403 2.19233e+06
122 0.125 0.325 1.11291e-05 -2.48944e-06 -6.33798e-07 2.39591e+06 195991 -51191.4 2.30588e+06
123 0.175 0.325 1.13679e-05 -3.00593e-06 -3.34639e-07 2.41526e+06 93334.2 -27028.6 2.37044e+06
124 0.225 0.325 1.14439e-05 -3.27637e-06 -7.75438e-08 2.41407e+06 36183.9 -6263.15 2.39621e+06
125 0.275 0.325 1.14466e-05 -3.39973e-06 6.27603e-08 2.40616e+06 7906.54 5069.1 2.40224e+06
126 0.325 0.325 1.14226e-05 -3.44773e-06 1.16846e-07 2.3973e+06 -4833.69 9437.53 2.39978e+06
127 0.375 0.325 1.13927e-05 -3.45841e-06 1.21876e-07 2.38965e+06 -9370.38 9843.85 2.39441e+06
128 0.425 0.325 1.13651e-05 -3.4523e-06 1.04675e-07 2.38372e+06 -9866.38 8454.52 2.38871e+06
129 0.475 0.325 1.13428e-05 -3.44005e-06 8.07381e-08 2.37941e+06 -8586.2 6521.15 2.38375e+06
130 0.525 0.325 1.1326e-05 -3.42695e-06 5.77431e-08 2.37644e+06 -6727.83 4663.86 2.37982e+06
131 0.575 0.325 1.13139e-05 -3.41525e-06 3.86853e-08 2.37445e+06 -4867.42 3124.58 2.3769e+06
132 0.625 0.325 1.13053e-05 -3.40552e-06 2.39931e-08 2.37314e+06 -3218.17 1937.91 2.37475e+06
133 0.675 0.325 1.12987e-05 -3.39731e-06 1.27153e-08 2.37219e+06 -1778.77 1027.01 2.37308e+06
134 0.725 0.325 1.12924e-05 -3.38957e-06 3.00716e-09 2.37127e+06 -428.738 242.886 2.37149e+06
135 0.775 0.325 1.12844e-05 -3.3812e-06 -7.91126e-09 2.37002e+06 953.448 -638.987 2.36954e+06
136 0.825 0.325 1.12733e-05 -3.37239e-06 -2.4118e-08 2.36806e+06 2215.4 -1947.99 2.36695e+06
137 0.875 0.325 1.12611e-05 -3.36884e-06 -4.9037e-08 2.36548e+06 2186.6 -3960.68 2.3644e+06
138 0.925 0.325 1.12573e-05 -3.38116e-06 -6.79406e-08 2.36375e+06 -916.701 -5487.51 2.36423e+06
139 0.975 0.325 1.12648e-05 -3.41197e-06 -4.24013e-08 2.36335e+06 -7508.84 -3424.72 2.36712e+06
140 0.025 0.375 1.16924e-05 -8.1924e-07 -1.56483e-06 2.64154e+06 620422 -126390 2.40244e+06
141 0.075 0.375 1.25574e-05 -2.26923e-06 -1.63018e-06 2.74076e+06 345691 -131669 2.59535e+06
142 0.125 0.375 1.30477e-05 -3.23147e-06 -9.56976e-07 2.78729e+06 157580 -77294.2 2.71524e+06
143 0.175 0.375 1.31594e-05 -3.68814e-06 -2.93125e-07 2.78146e+06 59927 -23675.5 2.75229e+06
144 0.225 0.375 1.31555e-05 -3.8646e-06 4.70081e-08 2.76835e+06 18938.1 3796.81 2.75893e+06
145 0.275 0.375 1.31291e-05 -3.93404e-06 1.83071e-07 2.75744e+06 1084.61 14786.5 2.75702e+06
146 0.325 0.375 1.31049e-05 -3.95658e-06 2.10437e-07 2.75028e+06 -5798.89 16996.8 2.75334e+06
147 0.375 0.375 1.30869e-05 -3.95941e-06 1.88891e-07 2.74594e+06 -7692.18 15256.6 2.74993e+06
148 0.425 0.375 1.30745e-05 -3.95412e-06 1.50434e-07 2.74345e+06 -7328.46 12150.5 2.74721e+06
149 0.475 0.375 1.30662e-05 -3.94623e-06 1.10871e-07 2.74208e+06 -6083.31 8955 2.74517e+06
150 0.525 0.375 1.30607e-05 -3.93828e-06 7.69727e-08 2.74136e+06 -4630.51 6217.03 2.7437e+06
151 0.575 0.375 1.30571e-05 -3.93128e-06 5.07988e-08 2.741e+06 -3268.31 4102.98 2.74265e+06
152 0.625 0.375 1.30544e-05 -3.92532e-06 3.22029e-08 2.74081e+06 -2075.91 2601.01 2.74185e+06
153 0.675 0.375 1.30519e-05 -3.91988e-06 2.02465e-08 2.74061e+06 -993.458 1635.3 2.7411e+06
154 0.725 0.375 1.30484e-05 -3.91392e-06 1.38877e-08 2.7402e+06 136.382 1121.7 2.74013e+06
155 0.775 0.375 1.30419e-05 -3.90597e-06 1.18486e-08 2.73925e+06 1521.71 956.999 2.73849e+06
156 0.825 0.375 1.30297e-05 -3.89484e-06 1.07415e-08 2.73721e+06 3244.83 867.581 2.73559e+06
157 0.875 0.375 1.30093e-05 -3.88311e-06 -1.13381e-09 2.73331e+06 4538.47 -91.5774 2.73104e+06
158 0.925 0.375 1.29897e-05 -3.89493e-06 -4.33327e-08 2.72798e+06 458.597 -3499.95 2.72776e+06
159 0.975 0.375 1.30053e-05 -3.95533e-06 -4.90541e-08 2.72739e+06 -12401.1 -3962.06 2.73362e+06
160 0.025 0.425 1.36158e-05 -1.26832e-06 -3.5082e-06 3.05429e+06 649940 -283355 2.82964e+06
161 0.075 0.425 1.48095e-05 -3.27467e-06 -2.42655e-06 3.19088e+06 269582 -195991 3.08373e+06
162 0.125 0.425 1.48684e-05 -4.14596e-06 -7.12437e-07 3.14415e+06 72591.4 -57543 3.11008e+06
163 0.175 0.425 1.4783e-05 -4.33234e-06 -3.73638e-08 3.11154e+06 23671 -3017.85 3.09978e+06
164 0.225 0.425 1.47379e-05 -4.40259e-06 2.03426e-07 3.09626e+06 4332.5 16430.6 3.09422e+06
165 0.275 0.425 1.47288e-05 -4.42779e-06 2.56864e-07 3.09242e+06 -2108.13 20746.7 3.09369e+06
166 0.325 0.425 1.47383e-05 -4.43959e-06 2.3668e-07 3.0938e+06 -4173.57 19116.4 3.09607e+06
167 0.375 0.425 1.47541e-05 -4.44507e-06 1.91717e-07 3.09705e+06 -4349.54 15484.8 3.09934e+06
168 0.425 0.425 1.47698e-05 -4.44736e-06 1.43665e-07 3.10051e+06 -3790.51 11603.7 3.10248e+06
169 0.475 0.425 1.47829e-05 -4.44786e-06 1.01524e-07 3.1035e+06 -3000.43 8200.05 3.10503e+06
170 0.525 0.425 1.47927e-05 -4.44742e-06 6.82194e-08 3.10581e+06 -2215.15 5510.03 3.10693e+06
171 0.575 0.425 1.47997e-05 -4.44651e-06 4.3855e-08 3.10748e+06 -1525.19 3542.14 3.10824e+06
172 0.625 0.425 1.48042e-05 -4.44533e-06 2.75006e-08 3.10861e+06 -935.82 2221.2 3.10908e+06
173 0.675 0.425 1.4807e-05 -4.44379e-06 1.82612e-08 3.10935e+06 -391.089 1474.94 3.10955e+06
174 0.725 0.425 1.48082e-05 -4.4415e-06 1.60049e-08 3.10979e+06 223.533 1292.71 3.10968e+06
175 0.775 0.425 1.48078e-05 -4.43757e-06 2.184e-08 3.10996e+06 1098.13 1764 3.10941e+06
176 0.825 0.425 1.48041e-05 -4.43028e-06 3.77048e-08 3.10961e+06 2524.25 3045.39 3.10836e+06
177 0.875 0.425 1.4792e-05 -4.41678e-06 6.18317e-08 3.10776e+06 4804.24 4994.1 3.10538e+06
178 0.925 0.425 1.47601e-05 -4.40192e-06 5.72702e-08 3.10142e+06 6022.43 4625.67 3.09842e+06
179 0.975 0.425 1.47277e-05 -4.4869e-06 -5.48175e-08 3.08808e+06 -15826.1 -4427.57 3.09603e+06
180 0.025 0.475 1.7172e-05 -2.45658e-06 -5.74441e-06 3.79269e+06 621925 -463972 3.61363e+06
181 0.075 0.475 1.64886e-05 -4.80274e-06 -9.33863e-07 3.47256e+06 33191.6 -75427.4 3.45855e+06
182 0.125 0.475 1.61221e-05 -4.75141e-06 -6.147e-08 3.39155e+06 19669.3 -4964.88 3.38177e+06
183 0.175 0.475 1.6103e-05 -4.82259e-06 1.45366e-07 3.3822e+06 1915.11 11741.1 3.3813e+06
184 0.225 0.475 1.61734e-05 -4.8524e-06 1.75216e-07 3.39639e+06 -85.3355 14152.1 3.39653e+06
185 0.275 0.475 1.62658e-05 -4.88442e-06 1.56409e-07 3.41548e+06 -1082.48 12633 3.41609e+06
186 0.325 0.475 1.63506e-05 -4.91029e-06 1.24863e-07 3.43328e+06 -1179 10085.1 3.43391e+06
187 0.375 0.475 1.64194e-05 -4.93044e-06 9.32697e-08 3.44776e+06 -1063.92 7533.32 3.44832e+06
188 0.425 0.475 1.64711e-05 -4.94508e-06 6.61629e-08 3.45868e+06 -863.077 5343.92 3.45913e+06
189 0.475 0.475 1.65079e-05 -4.9552e-06 4.4791e-08 3.46646e+06 -655.53 3617.73 3.46679e+06
190 0.525 0.475 1.65327e-05 -4.96185e-06 2.89537e-08 3.47173e+06 -470.431 2338.57 3.47196e+06
191 0.575 0.475 1.65487e-05 -4.96599e-06 1.78828e-08 3.47513e+06 -316.77 1444.38 3.47529e+06
192 0.625 0.475 1.65587e-05 -4.96842e-06 1.07461e-08 3.47726e+06 -189.406 867.953 3.47736e+06
193 0.675 0.475 1.65649e-05 -4.96978e-06 7.00271e-09 3.4786e+06 -71.585 565.604 3.47864e+06
194 0.725 0.475 1.65696e-05 -4.97057e-06 6.75758e-09 3.47963e+06 68.4993 545.804 3.4796e+06
195 0.775 0.475 1.65752e-05 -4.97129e-06 1.13052e-08 3.48087e+06 290.899 913.115 3.48073e+06
196 0.825 0.475 1.6585e-05 -4.97231e-06 2.43559e-08 3.48308e+06 739.098 1967.21 3.48271e+06
197 0.875 0.475 1.66044e-05 -4.9739e-06 5.51066e-08 3.48743e+06 1709.42 4450.91 3.48658e+06
198 0.925 0.475 1.66383e-05 -4.97259e-06 1.26085e-07 3.49535e+06 4359.76 10183.8 3.49322e+06
199 0.975 0.475 1.67007e-05 -5.04223e-06 1.8395e-07 3.50493e+06 -7389.79 14857.5 3.50873e+06
